REG,MAKE,RANGE,MODEL,DERIVATIVE,PRICE_INC_VAT,COLOUR,MILEAGE,VEHICLE_TYPE,DATE_ON_FORECOURT,IMAGES
VV50UBK,Renault,Kadjar,Dynamique S Nav,1.2 TCE Dynamique S Nav 5dr,"4,236.21",RED,60720,CAR,2019-03-26,"https://stoneacre.test/images/VV50UBK_1.jpg,https://stoneacre.test/images/VV50UBK_2.jpg,https://stoneacre.test/images/VV50UBK_3.jpg,"
IL12FJB,Nissan,Juke,N-Connecta,1.2 DiG-T N-Connecta 5dr,"3,800.27",PURPLE,110749,CAR,2020-08-21,"https://stoneacre.test/images/IL12FJB_1.jpg,https://stoneacre.test/images/IL12FJB_2.jpg,https://stoneacre.test/images/IL12FJB_3.jpg,"
DP18QBG,Volvo,S60,Inscription Plus,2.0 T5 Inscription Plus 4dr Auto,"2,555.13",GREY,97178,CAR,2019-03-14,"https://stoneacre.test/images/DP18QBG_1.jpg,https://stoneacre.test/images/DP18QBG_2.jpg,https://stoneacre.test/images/DP18QBG_3.jpg,"
LL16KIV,Suzuki,Vitara,SZ-T,1.6 SZ-T 5dr,"1,213.07",BLACK,47724,CAR,0000-00-00,"https://stoneacre.test/images/LL16KIV_1.jpg,https://stoneacre.test/images/LL16KIV_2.jpg,https://stoneacre.test/images/LL16KIV_3.jpg,"
IW04TKR,Peugeot,3008 Hybrid SUV,GT,1.6 Hybrid4 300 GT 5dr e-EAT8,"7,117.77",RED,28007,CAR,2020-06-21,"https://stoneacre.test/images/IW04TKR_1.jpg,https://stoneacre.test/images/IW04TKR_2.jpg,https://stoneacre.test/images/IW04TKR_3.jpg,"
CG68HCL,Nissan,Qashqai,Tekna,1.2 DiG-T Tekna 5dr,"1,367.35",BLACK,68462,CAR,2019-08-31,"https://stoneacre.test/images/CG68HCL_3.jpg,"
OV52DSX,BMW,2-Series,M Sport,216d M Sport 5dr,"4,536.38",RED,107835,CAR,2018-06-24,"https://stoneacre.test/images/OV52DSX_1.jpg,https://stoneacre.test/images/OV52DSX_2.jpg,https://stoneacre.test/images/OV52DSX_3.jpg,"
CC20GTY,Volvo,XC60,Inscription,2.0 D4 Inscription 5dr AWD Geartronic,"6,780.28",WHITE,37394,CAR,2018-08-12,"https://stoneacre.test/images/CC20GTY_1.jpg,https://stoneacre.test/images/CC20GTY_2.jpg,https://stoneacre.test/images/CC20GTY_3.jpg,"
DT06RNR,Suzuki,Ignis,SZ3,1.2 Dualjet SZ3 5dr,"6,390.22",YELLOW,38236,CAR,2018-05-25,"https://stoneacre.test/images/DT06RNR_1.jpg,https://stoneacre.test/images/DT06RNR_2.jpg,https://stoneacre.test/images/DT06RNR_3.jpg,"
PQ20OES,Skoda,Octavia,SE Sport,1.6 TDI 110 SE Sport 5dr,"7,423.19",PURPLE,5092,CAR,2018-12-25,"https://stoneacre.test/images/PQ20OES_1.jpg,https://stoneacre.test/images/PQ20OES_2.jpg,https://stoneacre.test/images/PQ20OES_3.jpg,"
HK50CTC,Renault,Trafic Panel,SWB,SL28 ENERGY dCi 145 Black Edition Van,"2,380.20",GREY,35401,LCV,2019-02-01,"https://stoneacre.test/images/HK50CTC_1.jpg,https://stoneacre.test/images/HK50CTC_2.jpg,https://stoneacre.test/images/HK50CTC_3.jpg,"
WU18YHC,Honda,CR-V,SR,2.0 i-VTEC SR 5dr,"5,271.52",PURPLE,109416,CAR,2018-10-09,"https://stoneacre.test/images/WU18YHC_1.jpg,https://stoneacre.test/images/WU18YHC_2.jpg,https://stoneacre.test/images/WU18YHC_3.jpg,"
GU20LUB,Skoda,Yeti Outdoor,SE L,1.2 TSI [110] SE L 5dr,"7,188.83",SILVER,85901,CAR,2019-07-23,"https://stoneacre.test/images/GU20LUB_1.jpg,https://stoneacre.test/images/GU20LUB_2.jpg,https://stoneacre.test/images/GU20LUB_3.jpg,"
CX50NRV,Volvo,V60,R-Design Pro,2.0 D4 [190] R DESIGN Pro 5dr,"7,470.23",YELLOW,97153,CAR,2020-11-04,"https://stoneacre.test/images/CX50NRV_1.jpg,https://stoneacre.test/images/CX50NRV_2.jpg,https://stoneacre.test/images/CX50NRV_3.jpg,"
HJ08VMU,Mazda,3,GT Sport Tech,2.0 Skyactiv-X MHEV GT Sport Tech 5dr,"5,142.66",SILVER,0,CAR,2018-12-29,"https://stoneacre.test/images/HJ08VMU_1.jpg,https://stoneacre.test/images/HJ08VMU_2.jpg,https://stoneacre.test/images/HJ08VMU_3.jpg,"
WL56GJV,Fiat,Fiorino Cargo,Tecnico,1.3 16V Multijet Tecnico Van,"7,990.80",BLUE,33039,CAR,2020-09-02,"https://stoneacre.test/images/WL56GJV_1.jpg,https://stoneacre.test/images/WL56GJV_2.jpg,https://stoneacre.test/images/WL56GJV_3.jpg,"
NM64MCL,Fiat,500 Hybrid,Launch Edition,1.0 Mild Hybrid Launch Edition 3dr,"1,208.51",YELLOW,92918,CAR,2018-08-01,"https://stoneacre.test/images/NM64MCL_1.jpg,https://stoneacre.test/images/NM64MCL_2.jpg,https://stoneacre.test/images/NM64MCL_3.jpg,"
RM12VJS,Volvo,S90,Momentum,2.0 D4 Momentum 4dr Geartronic,"5,384.95",WHITE,9894,CAR,2018-05-15,"https://stoneacre.test/images/RM12VJS_1.jpg,https://stoneacre.test/images/RM12VJS_2.jpg,https://stoneacre.test/images/RM12VJS_3.jpg,"
EF66GDS,Dacia,Sandero,Ambiance,1.0 SCe Ambiance 5dr,"7,872.05",GREY,111679,CAR,2020-04-05,"https://stoneacre.test/images/EF66GDS_1.jpg,https://stoneacre.test/images/EF66GDS_2.jpg,https://stoneacre.test/images/EF66GDS_3.jpg,"
SY04HXJ,Honda,CR-V,S,1.6 i-DTEC S 5dr 2WD [Nav],"6,750.68",PURPLE,58083,CAR,2018-04-17,"https://stoneacre.test/images/SY04HXJ_1.jpg,https://stoneacre.test/images/SY04HXJ_2.jpg,https://stoneacre.test/images/SY04HXJ_3.jpg,"
NS50QTD,Kia,Rio,2,1.4 CRDi 2 5dr,"1,651.17",GREY,99215,CAR,2020-02-15,"https://stoneacre.test/images/NS50QTD_1.jpg,https://stoneacre.test/images/NS50QTD_2.jpg,https://stoneacre.test/images/NS50QTD_3.jpg,"
WL14HNC,SEAT,Ibiza,FR,1.0 TSI 115 FR 5dr,"3,868.81",WHITE,20537,CAR,2020-05-06,"https://stoneacre.test/images/WL14HNC_1.jpg,https://stoneacre.test/images/WL14HNC_2.jpg,https://stoneacre.test/images/WL14HNC_3.jpg,"
RN58FIL,Vauxhall,Corsa,Energy,1.4 Energy 3dr [AC],"5,222.98",SILVER,79563,CAR,2020-07-24,"https://stoneacre.test/images/RN58FIL_1.jpg,https://stoneacre.test/images/RN58FIL_2.jpg,https://stoneacre.test/images/RN58FIL_3.jpg,"
DM16EFW,Renault,Clio,Dynamique S Nav,1.5 dCi 90 Dynamique S Nav 5dr,"2,836.00",BLACK,46398,CAR,2019-07-16,"https://stoneacre.test/images/DM16EFW_1.jpg,https://stoneacre.test/images/DM16EFW_2.jpg,https://stoneacre.test/images/DM16EFW_3.jpg,"
SP58CYV,Suzuki,Vitara,SZ5,1.4 Boosterjet SZ5 ALLGRIP 5dr Auto,"4,094.64",PURPLE,75481,CAR,2019-12-06,"https://stoneacre.test/images/SP58CYV_1.jpg,https://stoneacre.test/images/SP58CYV_2.jpg,https://stoneacre.test/images/SP58CYV_3.jpg,"
VS20FBV,Volvo,S60,R-Design Plus,2.0 T5 R Design Plus 4dr Auto,"6,469.80",SILVER,55693,CAR,2018-10-02,"https://stoneacre.test/images/VS20FBV_1.jpg,https://stoneacre.test/images/VS20FBV_2.jpg,https://stoneacre.test/images/VS20FBV_3.jpg,"
UE16TLD,Fiat,500,Lounge,1.2 Lounge 3dr,"6,346.38",GREY,86855,CAR,2020-04-27,"https://stoneacre.test/images/UE16TLD_1.jpg,https://stoneacre.test/images/UE16TLD_2.jpg,https://stoneacre.test/images/UE16TLD_3.jpg,"
DB54ILC,Peugeot,107,Active,1.0 Active 5dr,"6,720.66",YELLOW,93679,CAR,2020-08-14,
BN02KSL,MG,3,Exclusive,1.5 VTi-TECH Exclusive 5dr,"7,287.06",SILVER,5700,CAR,2019-09-19,"https://stoneacre.test/images/BN02KSL_1.jpg,https://stoneacre.test/images/BN02KSL_2.jpg,https://stoneacre.test/images/BN02KSL_3.jpg,"
DE10BQB,Volvo,V40,R-Design Edition,D2 [122] R-Design Edition 5dr,"4,845.90",YELLOW,46362,CAR,2019-06-20,"https://stoneacre.test/images/DE10BQB_1.jpg,https://stoneacre.test/images/DE10BQB_2.jpg,https://stoneacre.test/images/DE10BQB_3.jpg,"
EW62GTT,Mercedes-Benz,C-Class,Sport,C200d Sport 4dr Auto,"5,160.74",BLUE,63290,CAR,2020-05-06,"https://stoneacre.test/images/EW62GTT_1.jpg,https://stoneacre.test/images/EW62GTT_2.jpg,https://stoneacre.test/images/EW62GTT_3.jpg,"
RX08HXC,Honda,CR-V,EX,1.5 VTEC Turbo EX 5dr,"3,336.68",YELLOW,25166,CAR,2020-10-14,"https://stoneacre.test/images/RX08HXC_1.jpg,https://stoneacre.test/images/RX08HXC_2.jpg,https://stoneacre.test/images/RX08HXC_3.jpg,"
OC08IGX,Jeep,Compass,Longitude,1.6 Multijet 120 Longitude 5dr [2WD],"4,907.42",YELLOW,12980,CAR,2018-06-05,"https://stoneacre.test/images/OC08IGX_1.jpg,https://stoneacre.test/images/OC08IGX_2.jpg,https://stoneacre.test/images/OC08IGX_3.jpg,"
SK54UUE,Fiat,500X,Sport,1.3 Sport 5dr DCT,"6,660.42",BLUE,12709,CAR,2018-03-03,"https://stoneacre.test/images/SK54UUE_1.jpg,https://stoneacre.test/images/SK54UUE_2.jpg,https://stoneacre.test/images/SK54UUE_3.jpg,"
VI56UOS,Renault,Trafic Panel,SWB,SL28 ENERGY dCi 120 Sport Nav Van,"3,369.10",RED,3065,LCV,2020-02-28,"https://stoneacre.test/images/VI56UOS_1.jpg,https://stoneacre.test/images/VI56UOS_2.jpg,https://stoneacre.test/images/VI56UOS_3.jpg,"
,Lexus,NX,Premier,300h 2.5 Premier 5dr CVT,"6,060.31",YELLOW,26066,CAR,2019-08-21,"https://stoneacre.test/images/LU62MNG_1.jpg,https://stoneacre.test/images/LU62MNG_2.jpg,https://stoneacre.test/images/LU62MNG_3.jpg,"
OR58HCY,Suzuki,Swift,SZ-T,1.0 Boosterjet SZ-T 5dr,"4,141.58",GREY,0,CAR,2018-03-03,"https://stoneacre.test/images/OR58HCY_1.jpg,https://stoneacre.test/images/OR58HCY_2.jpg,https://stoneacre.test/images/OR58HCY_3.jpg,"
CN18QXK,Ford,Focus,Titanium,1.5 TDCi 120 Titanium 5dr,"4,629.44",SILVER,84558,CAR,2018-10-05,"https://stoneacre.test/images/CN18QXK_1.jpg,https://stoneacre.test/images/CN18QXK_2.jpg,https://stoneacre.test/images/CN18QXK_3.jpg,"
SC50BGV,Kia,Rio,2,1.4 2 5dr Auto,"4,295.83",GREY,32855,CAR,2019-08-05,"https://stoneacre.test/images/SC50BGV_1.jpg,https://stoneacre.test/images/SC50BGV_2.jpg,https://stoneacre.test/images/SC50BGV_3.jpg,"
CF54TEG,Kia,Sportage,3,1.7 CRDi ISG 3 5dr,"2,299.15",BLACK,101532,CAR,2018-10-02,"https://stoneacre.test/images/CF54TEG_1.jpg,https://stoneacre.test/images/CF54TEG_2.jpg,https://stoneacre.test/images/CF54TEG_3.jpg,"
SJ04YHY,Volvo,XC40,First Edition,2.0 T5 First Edition 5dr AWD Geartronic,"3,383.31",BLUE,75340,CAR,2019-01-26,"https://stoneacre.test/images/SJ04YHY_1.jpg,https://stoneacre.test/images/SJ04YHY_2.jpg,https://stoneacre.test/images/SJ04YHY_3.jpg,"
SF16SGE,Fiat,Ducato Maxi Chassis Cab,42 LWB,2.3 Multijet High Roof Crew Van 140,"7,374.25",SILVER,111437,CAR,2020-03-14,"https://stoneacre.test/images/SF16SGE_1.jpg,https://stoneacre.test/images/SF16SGE_2.jpg,https://stoneacre.test/images/SF16SGE_3.jpg,"
JB08VUT,Vauxhall,Corsa,Limited Edition,1.2 Limited Edition 3dr,"3,183.36",BLACK,19736,CAR,2020-05-29,"https://stoneacre.test/images/JB08VUT_1.jpg,https://stoneacre.test/images/JB08VUT_2.jpg,https://stoneacre.test/images/JB08VUT_3.jpg,"
VY18VKV,Fiat,500,Pop Star,1.2 Pop Star 3dr,"7,550.58",GREY,43002,CAR,2019-10-05,"https://stoneacre.test/images/VY18VKV_1.jpg,https://stoneacre.test/images/VY18VKV_2.jpg,https://stoneacre.test/images/VY18VKV_3.jpg,"
IC58XGV,Fiat,500,Pop,1.2 Pop 3dr,"1,004.75",PURPLE,72060,CAR,2020-01-02,"https://stoneacre.test/images/IC58XGV_1.jpg,https://stoneacre.test/images/IC58XGV_2.jpg,https://stoneacre.test/images/IC58XGV_3.jpg,"
JK20EVY,Volvo,V40,R-Design Lux,D2 [120] R DESIGN Lux 5dr,"6,971.56",YELLOW,99800,CAR,2020-05-11,"https://stoneacre.test/images/JK20EVY_1.jpg,https://stoneacre.test/images/JK20EVY_2.jpg,https://stoneacre.test/images/JK20EVY_3.jpg,"
HD06RWQ,Peugeot,2008 SUV,Allure,1.2 PureTech 130 Allure 5dr,"3,502.96",BLUE,45846,CAR,2018-12-21,"https://stoneacre.test/images/HD06RWQ_1.jpg,https://stoneacre.test/images/HD06RWQ_2.jpg,https://stoneacre.test/images/HD06RWQ_3.jpg,"
LO14OXB,Kia,Niro Self Charging Hybrid,Hybrid First Edition,1.6 GDi Hybrid First Edition 5dr DCT,"2,170.77",BLACK,80271,CAR,2020-10-23,"https://stoneacre.test/images/LO14OXB_1.jpg,https://stoneacre.test/images/LO14OXB_2.jpg,https://stoneacre.test/images/LO14OXB_3.jpg,"
EP62DEJ,Ford,Fiesta,Zetec,1.5 TDCi Zetec 5dr,"4,963.58",SILVER,102051,CAR,2020-04-02,"https://stoneacre.test/images/EP62DEJ_1.jpg,https://stoneacre.test/images/EP62DEJ_2.jpg,https://stoneacre.test/images/EP62DEJ_3.jpg,"
LC68UYW,Suzuki,Celerio,SZ2,1.0 SZ2 5dr,"4,233.34",BLUE,81090,CAR,2020-05-30,"https://stoneacre.test/images/LC68UYW_1.jpg,https://stoneacre.test/images/LC68UYW_2.jpg,https://stoneacre.test/images/LC68UYW_3.jpg,"
GX68QWI,Hyundai,ix20,SE,Hyundai ix20 SE 1.4 Blue Drive 5dr,"4,574.65",GREY,35305,CAR,2018-07-22,"https://stoneacre.test/images/GX68QWI_1.jpg,https://stoneacre.test/images/GX68QWI_2.jpg,https://stoneacre.test/images/GX68QWI_3.jpg,"
BM02GSG,Renault,Kadjar,Signature Nav,1.5 dCi Signature Nav 5dr,"2,731.27",SILVER,65593,CAR,2019-10-23,"https://stoneacre.test/images/BM02GSG_1.jpg,https://stoneacre.test/images/BM02GSG_2.jpg,https://stoneacre.test/images/BM02GSG_3.jpg,"
XU18JKK,Citroen,C3 Aircross,Flair,1.2 PureTech 110 Flair 5dr [6 speed],"6,525.13",GREY,104986,CAR,2018-08-19,"https://stoneacre.test/images/XU18JKK_1.jpg,https://stoneacre.test/images/XU18JKK_2.jpg,https://stoneacre.test/images/XU18JKK_3.jpg,"
XM14UPU,Fiat,500,Lounge,1.2 Lounge 3dr [Start Stop],"2,647.21",WHITE,40619,CAR,2019-12-28,"https://stoneacre.test/images/XM14UPU_1.jpg,https://stoneacre.test/images/XM14UPU_2.jpg,https://stoneacre.test/images/XM14UPU_3.jpg,"
DG12BMI,Suzuki,Swift,SZ-L,1.2 SZ-L [Nav] 3dr,"5,778.47",PURPLE,37842,CAR,0000-00-00,"https://stoneacre.test/images/DG12BMI_1.jpg,https://stoneacre.test/images/DG12BMI_2.jpg,https://stoneacre.test/images/DG12BMI_3.jpg,"
PI08OCP,Volvo,S60,R-Design Plus,2.0 T5 R Design Plus 4dr Auto,"1,779.22",PURPLE,118355,CAR,2020-06-23,"https://stoneacre.test/images/PI08OCP_1.jpg,https://stoneacre.test/images/PI08OCP_2.jpg,https://stoneacre.test/images/PI08OCP_3.jpg,"
QN06UDH,Volvo,XC60,R-Design,2.0 D4 R-Design 5dr Geartronic,"3,328.15",WHITE,71418,CAR,2019-10-12,"https://stoneacre.test/images/QN06UDH_1.jpg,https://stoneacre.test/images/QN06UDH_2.jpg,https://stoneacre.test/images/QN06UDH_3.jpg,"
PN68YKP,Audi,A6,Black Edition,2.0 TDI Ultra Black Edition 5dr S Tronic,"5,351.69",BLACK,92854,CAR,2018-10-26,"https://stoneacre.test/images/PN68YKP_1.jpg,https://stoneacre.test/images/PN68YKP_2.jpg,https://stoneacre.test/images/PN68YKP_3.jpg,"
ER14QTW,Ford,Kuga,Titanium,2.0 TDCi Titanium 5dr 2WD,"1,402.27",GREY,7398,CAR,2019-01-12,"https://stoneacre.test/images/ER14QTW_1.jpg,https://stoneacre.test/images/ER14QTW_2.jpg,https://stoneacre.test/images/ER14QTW_3.jpg,"
MU56MHK,Fiat,Ducato Panel Van,40 LWB,2.3 Multijet Tecnico High Roof Van 140,"1,830.63",BLACK,11460,LCV,2019-12-31,"https://stoneacre.test/images/MU56MHK_1.jpg,https://stoneacre.test/images/MU56MHK_2.jpg,https://stoneacre.test/images/MU56MHK_3.jpg,"
XV06RIF,Suzuki,Swift,Sport,1.6 Sport [Nav] 3dr,"6,980.84",RED,75068,CAR,2020-03-29,"https://stoneacre.test/images/XV06RIF_1.jpg,https://stoneacre.test/images/XV06RIF_2.jpg,https://stoneacre.test/images/XV06RIF_3.jpg,"
WO52FYH,Kia,Picanto,GT-line,1.0 GT-line 5dr,"1,777.96",SILVER,25939,CAR,2019-04-15,"https://stoneacre.test/images/WO52FYH_1.jpg,https://stoneacre.test/images/WO52FYH_2.jpg,https://stoneacre.test/images/WO52FYH_3.jpg,"
CT56STL,SEAT,Mii,Design Mii,1.0 Design Mii 3dr,"3,937.95",RED,6481,CAR,2018-06-09,"https://stoneacre.test/images/CT56STL_1.jpg,https://stoneacre.test/images/CT56STL_2.jpg,https://stoneacre.test/images/CT56STL_3.jpg,"
DM60TMH,Peugeot,3008,Allure,1.6 HDi 115 Allure 5dr,"3,198.72",SILVER,57557,CAR,2019-07-30,"https://stoneacre.test/images/DM60TMH_1.jpg,https://stoneacre.test/images/DM60TMH_2.jpg,https://stoneacre.test/images/DM60TMH_3.jpg,"
SH66XBS,Toyota,Prius+,Icon,1.8 VVTi Icon TSS 5dr CVT Auto,"1,186.04",SILVER,97836,CAR,2020-11-11,"https://stoneacre.test/images/SH66XBS_1.jpg,https://stoneacre.test/images/SH66XBS_2.jpg,https://stoneacre.test/images/SH66XBS_3.jpg,"
GD54ULI,Ford,Fiesta,Zetec,1.25 82 Zetec 5dr,"2,890.85",BLUE,109492,CAR,2018-09-22,"https://stoneacre.test/images/GD54ULI_1.jpg,https://stoneacre.test/images/GD54ULI_2.jpg,https://stoneacre.test/images/GD54ULI_3.jpg,"
UY02YHN,Volkswagen,Scirocco,Tech GT,2.0 TDi BlueMotion Tech GT 3dr,"1,776.14",RED,90606,CAR,2020-05-21,"https://stoneacre.test/images/UY02YHN_1.jpg,https://stoneacre.test/images/UY02YHN_2.jpg,https://stoneacre.test/images/UY02YHN_3.jpg,"
HE02LMX,Fiat,Doblo Cargo Panel Van,Tecnico,1.6 Multijet 16V 105 Tecnico Van Start Stop,"6,068.05",BLACK,88276,LCV,2018-06-22,"https://stoneacre.test/images/HE02LMX_1.jpg,https://stoneacre.test/images/HE02LMX_2.jpg,https://stoneacre.test/images/HE02LMX_3.jpg,"
XY10PYB,Citroen,C4 Picasso,Flair,1.6 BlueHDi Flair 5dr,"2,364.03",RED,17546,CAR,2020-06-07,"https://stoneacre.test/images/XY10PYB_1.jpg,https://stoneacre.test/images/XY10PYB_2.jpg,https://stoneacre.test/images/XY10PYB_3.jpg,"
YH54BXQ,Vauxhall,Adam,Slam,1.2i Slam 3dr,"4,344.90",BLUE,55755,CAR,2020-07-28,"https://stoneacre.test/images/YH54BXQ_1.jpg,https://stoneacre.test/images/YH54BXQ_2.jpg,https://stoneacre.test/images/YH54BXQ_3.jpg,"
RJ56CPG,Nissan,Juke,Tekna,1.2 DiG-T Tekna 5dr,"2,941.88",BLACK,0,CAR,2019-10-22,"https://stoneacre.test/images/RJ56CPG_1.jpg,https://stoneacre.test/images/RJ56CPG_2.jpg,https://stoneacre.test/images/RJ56CPG_3.jpg,"
PL20TUS,Vauxhall,Insignia Grand Sport,SRI,1.6 Turbo D ecoTec [136] SRi Nav 5dr,"3,726.14",SILVER,115581,CAR,2020-03-22,"https://stoneacre.test/images/PL20TUS_1.jpg,https://stoneacre.test/images/PL20TUS_2.jpg,https://stoneacre.test/images/PL20TUS_3.jpg,"
RR54WOP,BMW,3-Series,M Sport,320d xDrive M Sport 4dr Step Auto,"7,869.94",RED,3876,CAR,2018-05-17,"https://stoneacre.test/images/RR54WOP_1.jpg,https://stoneacre.test/images/RR54WOP_2.jpg,https://stoneacre.test/images/RR54WOP_3.jpg,"
WM54ROY,Volvo,XC90,Inscription Pro,2.0 B5 [235] Inscription Pro 5dr AWD Geartronic,"6,640.76",GREY,52936,CAR,2018-10-28,"https://stoneacre.test/images/WM54ROY_1.jpg,https://stoneacre.test/images/WM54ROY_2.jpg,https://stoneacre.test/images/WM54ROY_3.jpg,"
OC68WPD,Vauxhall,Insignia Grand Sport,SRI VX-Line Nav,1.6 Turbo D ecoTec [136] SRi Vx-line Nav 5dr,"6,102.27",WHITE,87294,CAR,2018-11-02,"https://stoneacre.test/images/OC68WPD_1.jpg,https://stoneacre.test/images/OC68WPD_2.jpg,https://stoneacre.test/images/OC68WPD_3.jpg,"
RU12EYF,Suzuki,Celerio,SZ2,1.0 SZ2 5dr,"4,403.35",RED,40729,CAR,2018-10-08,"https://stoneacre.test/images/RU12EYF_1.jpg,https://stoneacre.test/images/RU12EYF_2.jpg,https://stoneacre.test/images/RU12EYF_3.jpg,"
JB12PEP,Suzuki,Swift,SZ5,1.0 Boosterjet SHVS SZ5 5dr,"6,029.88",SILVER,93494,CAR,2019-09-27,"https://stoneacre.test/images/JB12PEP_1.jpg,https://stoneacre.test/images/JB12PEP_2.jpg,https://stoneacre.test/images/JB12PEP_3.jpg,"
,Mercedes-Benz,GLA,AMG Line,GLA 220 CDI 4Matic AMG Line 5dr Auto [Executive],"5,592.32",RED,28635,CAR,2020-03-03,"https://stoneacre.test/images/DU20DOD_1.jpg,https://stoneacre.test/images/DU20DOD_2.jpg,https://stoneacre.test/images/DU20DOD_3.jpg,"
MS14EGC,Suzuki,Swift,Sport,1.6 Sport [Nav] 3dr,"5,520.60",BLACK,71435,CAR,2020-07-07,"https://stoneacre.test/images/MS14EGC_1.jpg,https://stoneacre.test/images/MS14EGC_2.jpg,https://stoneacre.test/images/MS14EGC_3.jpg,"
FB66SBS,Kia,Sportage,3,1.7 CRDi ISG 3 5dr,"4,024.58",BLUE,66237,CAR,2018-08-20,"https://stoneacre.test/images/FB66SBS_1.jpg,https://stoneacre.test/images/FB66SBS_2.jpg,https://stoneacre.test/images/FB66SBS_3.jpg,"
YL58LRK,SEAT,Leon,SE,1.4 TSI SE 5dr [Technology Pack],"7,126.94",BLUE,17656,CAR,2019-11-23,"https://stoneacre.test/images/YL58LRK_1.jpg,https://stoneacre.test/images/YL58LRK_2.jpg,https://stoneacre.test/images/YL58LRK_3.jpg,"
BH56DTT,Suzuki,Swift,SZ5,1.0 Boosterjet SHVS SZ5 5dr,"6,554.92",PURPLE,90487,CAR,2018-12-11,"https://stoneacre.test/images/BH56DTT_1.jpg,https://stoneacre.test/images/BH56DTT_2.jpg,https://stoneacre.test/images/BH56DTT_3.jpg,"
HY54HYM,Fiat,Panda,Pop,1.2 Pop 5dr,"7,857.77",BLUE,84948,CAR,2019-04-01,"https://stoneacre.test/images/HY54HYM_1.jpg,https://stoneacre.test/images/HY54HYM_2.jpg,https://stoneacre.test/images/HY54HYM_3.jpg,"
CR08BJP,Ford,Kuga,Titanium,1.5 TDCi Titanium 5dr 2WD,"1,210.28",PURPLE,20143,CAR,2019-08-17,"https://stoneacre.test/images/CR08BJP_1.jpg,https://stoneacre.test/images/CR08BJP_2.jpg,https://stoneacre.test/images/CR08BJP_3.jpg,"
LF64GKY,SEAT,Leon,FR,2.0 TDI FR 5dr DSG [Technology Pack],"6,742.12",SILVER,92501,CAR,2019-05-04,"https://stoneacre.test/images/LF64GKY_1.jpg,https://stoneacre.test/images/LF64GKY_2.jpg,https://stoneacre.test/images/LF64GKY_3.jpg,"
KJ08XLC,Peugeot,308,GTi,1.6 PureTech 260 GTi 5dr,"5,248.40",YELLOW,29031,CAR,2018-07-20,"https://stoneacre.test/images/KJ08XLC_1.jpg,https://stoneacre.test/images/KJ08XLC_2.jpg,https://stoneacre.test/images/KJ08XLC_3.jpg,"
DR56BPT,SEAT,Arona,FR,1.0 TSI 115 FR [EZ] 5dr DSG,"5,274.23",YELLOW,43538,CAR,2019-12-09,"https://stoneacre.test/images/DR56BPT_1.jpg,https://stoneacre.test/images/DR56BPT_3.jpg,"
NH08QEJ,MG,ZS,Excite,1.0T GDi Excite 5dr DCT,"3,011.41",SILVER,23846,CAR,2019-02-08,"https://stoneacre.test/images/NH08QEJ_3.jpg,"
LY10UDV,BMW,3-Series,M Sport,320i M Sport 4dr,"6,717.14",PURPLE,18571,CAR,2018-05-16,"https://stoneacre.test/images/LY10UDV_1.jpg,https://stoneacre.test/images/LY10UDV_2.jpg,https://stoneacre.test/images/LY10UDV_3.jpg,"
WM66WHB,Ford,Focus,Zetec,1.5 TDCi 120 Zetec 5dr,"5,711.73",RED,67816,CAR,2020-07-24,"https://stoneacre.test/images/WM66WHB_1.jpg,https://stoneacre.test/images/WM66WHB_2.jpg,https://stoneacre.test/images/WM66WHB_3.jpg,"
DN68DBL,Fiat,Panda,4x4,0.9 TwinAir [85] 4x4 5dr,"1,768.20",PURPLE,82926,CAR,2018-12-27,"https://stoneacre.test/images/DN68DBL_1.jpg,https://stoneacre.test/images/DN68DBL_2.jpg,https://stoneacre.test/images/DN68DBL_3.jpg,"
EY02DQP,Volvo,XC90,Inscription Pro,2.0 D5 PowerPulse Inscription Pro 5dr AWD Geartronic,"2,962.97",WHITE,99387,CAR,0000-00-00,
CJ62NCB,Ford,Focus Vignale,EcoBoost,1.0 EcoBoost 125 5dr,"6,471.18",YELLOW,27441,CAR,2019-04-28,"https://stoneacre.test/images/CJ62NCB_1.jpg,https://stoneacre.test/images/CJ62NCB_2.jpg,https://stoneacre.test/images/CJ62NCB_3.jpg,"
MN62RNF,Vauxhall,Astra,SRI VX-Line,1.4T 16V 150 SRi Vx-line Nav 5dr,"6,443.70",BLACK,58663,CAR,2020-10-18,"https://stoneacre.test/images/MN62RNF_1.jpg,https://stoneacre.test/images/MN62RNF_2.jpg,https://stoneacre.test/images/MN62RNF_3.jpg,"
YN54UIT,Ford,Focus,ST-3 Navigation,2.0T EcoBoost ST-3 Navigation 5dr,"6,244.92",PURPLE,105889,CAR,2019-08-19,"https://stoneacre.test/images/YN54UIT_1.jpg,https://stoneacre.test/images/YN54UIT_2.jpg,https://stoneacre.test/images/YN54UIT_3.jpg,"
SB58HOO,Volvo,V40,SE,D4 [190] SE 5dr,"6,559.16",GREY,0,CAR,2019-06-01,"https://stoneacre.test/images/SB58HOO_1.jpg,https://stoneacre.test/images/SB58HOO_2.jpg,https://stoneacre.test/images/SB58HOO_3.jpg,"
